PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Ge, J; Najafi, N; Zhao, WD; Somsouk, M; Fang, M; Lai, JC				Ge, Jin; Najafi, Nader; Zhao, Wendi; Somsouk, Ma; Fang, Margaret; Lai, Jennifer C.			A Methodology to Generate Longitudinally Updated Acute-On-Chronic Liver Failure Prognostication Scores From Electronic Health Record Data	HEPATOLOGY COMMUNICATIONS												Queries of electronic health record (EHR) data repositories allow for automated data collection. These techniques have not been used in hepatology due to the inability to capture hepatic encephalopathy (HE) grades, which are inputs for acute-on-chronic liver failure (ACLF) models. Here, we describe a methodology to use EHR data to calculate rolling ACLF scores. We examined 239 patient admissions with end-stage liver disease from July 2014 to June 2019. We mapped EHR flowsheet data to determine HE grades and calculated two longitudinally updated ACLF scores. We validated HE grades and ACLF diagnoses by chart review and calculated sensitivity, specificity, and Cohen's kappa. Of 239 patient admissions analyzed, 37% were women, 46% were non-Hispanic white, median age was 60 years, and the median Model for End-Stage Liver Disease-Na score at admission was 25. Of the 239, 7% were diagnosed with ACLF as defined by the North American Consortium for the Study of End-Stage Liver Disease (NACSELD) diagnostic criteria at admission, 27% during the hospitalization, and 9% at discharge. Forty percent were diagnosed with ACLF by the European Association for the Study of the Liver- Chronic Liver Failure Consortium (CLIF-C) diagnostic criteria at admission, 51% during the hospitalization, and 34% at discharge. From the chart review of 51 admissions, we found sensitivities and specificities for any HE (grades 1-4) were 92%-97% and 76%-95%, respectively; for severe HE (grades 3-4), sensitivities and specificities were 100% and 78%-98%, respectively. Cohen's kappa between flowsheet and chart review of HE grades ranged from 0.55 to 0.72. Sensitivities and specificities for NACSELD-ACLF diagnoses were 75%-100% and 96%-100%, respectively; for CLIF-C-ACLF diagnoses, these were 91%-100% and 96-100%, respectively. We generated approximately 28 unique ACLF scores per patient per admission day. Conclusion: We developed an informatics-based methodology to calculate longitudinally updated ACLF scores. This opens new analytic potentials, such as big data methods, to develop electronic phenotypes for patients with ACLF.					赵, 文迪/JEF-1167-2023; Ge, Jin/AAV-9835-2020	Ge, Jin/0000-0003-1574-1525; Lai, Jennifer/0000-0003-2092-6380														2471-254X				JUN	2021	5	6					1069	1080		10.1002/hep4.1690	http://dx.doi.org/10.1002/hep4.1690		MAR 2021						34141990					WOS:000628026800001
J	Shetty, A; Murphy, M; Middleton-Rennie, C; Lancuba, A; Green, M; Lander, H; Fullick, M; Li, L; Iredell, J; Gunja, N				Shetty, Amith; Murphy, Margaret; Middleton-Rennie, Catriona; Lancuba, Angelo; Green, Malcolm; Lander, Harvey; Fullick, Mary; Li, Ling; Iredell, Jonathan; Gunja, Naren			Evaluation of an augmented emergency department electronic medical record-based sepsis alert	EMERGENCY MEDICINE AUSTRALASIA												Objective Electronic medical records-based alerts have shown mixed results in identifying ED sepsis. Augmenting clinical patient-flagging with automated alert systems may improve sepsis screening. We evaluate the performance of a hybrid alert to identify patients in ED with sepsis or in-hospital secondary outcomes from infection. Methods We extracted a dataset of all patients with sepsis during the study period at five participating Western Sydney EDs. We evaluated the hybrid alert's performance for identifying patients with a discharge diagnosis related to infection and modified sequential sepsis-related organ functional assessment (mSOFA) score >= 2 in ED and also compared the alert to rapid bedside screening tools to identify patients with infection for secondary outcomes of all-cause in-hospital death and/or intensive care unit admission. Results A total of 118 178 adult patients presented to participating EDs during study period with 1546 patients meeting ED sepsis criteria. The hybrid alert had a sensitivity - 71.2% (95% confidence interval 68.8-73.4), specificity - 96.4% (95% confidence interval 96.3-96.5) for identifying ED sepsis. Clinician flagging identified additional alert-negative 232 ED sepsis and 63 patients with secondary outcomes and 112 alert-positive patients with infection and ED mSOFA score <2 went on to die in hospital. Conclusion The hybrid alert performed modestly in identifying ED sepsis and secondary outcomes from infection. Not all infected patients with a secondary outcome were identified by the alert or mSOFA score >= 2 threshold. Augmenting clinical practice with auto-alerts rather than pure automation should be considered as a potential for sepsis alerting until more reliable algorithms are available for safe use in clinical practice.					Gunja, Naren/P-5322-2019; murphy, margaret/AFC-1784-2022; Li, Ling/E-1222-2012; Shetty, Amith/I-8424-2015	Iredell, Jonathan/0000-0003-2469-7060; Li, Ling/0000-0002-1642-142X; Green, Malcolm/0000-0001-6055-9592; Shetty, Amith/0000-0001-7349-1128													1742-6731	1742-6723				OCT	2021	33	5					848	856		10.1111/1742-6723.13748	http://dx.doi.org/10.1111/1742-6723.13748		FEB 2021						33622028					WOS:000620737200001
J	Zhao, YQ; Weroha, SJ; Goode, EL; Liu, HF; Wang, C				Zhao, Yiqing; Weroha, Saravut J.; Goode, Ellen L.; Liu, Hongfang; Wang, Chen			Generating real-world evidence from unstructured clinical notes to examine clinical utility of genetic tests: use case in BRCAness	BMC MEDICAL INFORMATICS AND DECISION MAKING												Background: Next-generation sequencing provides comprehensive information about individuals' genetic makeup and is commonplace in oncology clinical practice. However, the utility of genetic information in the clinical decision-making process has not been examined extensively from a real-world, data-driven perspective. Through mining real-world data (RWD) from clinical notes, we could extract patients' genetic information and further associate treatment decisions with genetic information. Methods: We proposed a real-world evidence (RWE) study framework that incorporates context-based natural language processing (NLP) methods and data quality examination before final association analysis. The framework was demonstrated in a Foundation-tested women cancer cohort (N = 196). Upon retrieval of patients' genetic information using NLP system, we assessed the completeness of genetic data captured in unstructured clinical notes according to a genetic data-model. We examined the distribution of different topics regarding BRCA1/2 throughout patients' treatment process, and then analyzed the association between BRCA1/2 mutation status and the discussion/prescription of targeted therapy. Results: We identified seven topics in the clinical context of genetic mentions including: Information, Evaluation, Insurance, Order, Negative, Positive, and Variants of unknown significance. Our rule-based system achieved a precision of 0.87, recall of 0.93 and F-measure of 0.91. Our machine learning system achieved a precision of 0.901, recall of 0.899 and F-measure of 0.9 for four-topic classification and a precision of 0.833, recall of 0.823 and F-measure of 0.82 for seven-topic classification. We found in result-containing sentences, the capture of BRCA1/2 mutation information was 75%, but detailed variant information (e.g. variant types) is largely missing. Using cleaned RWD, significant associations were found between BRCA1/2 positive mutation and targeted therapies. Conclusions: In conclusion, we demonstrated a framework to generate RWE using RWD from different clinical sources. Rule-based NLP system achieved the best performance for resolving contextual variability when extracting RWD from unstructured clinical notes. Data quality issues such as incompleteness and discrepancies exist thus manual data cleaning is needed before further analysis can be performed. Finally, we were able to use cleaned RWD to evaluate the real-world utility of genetic information to initiate a prescription of targeted therapy.					Zhao, Yiqing/AEL-5533-2022; Wang, Chen/B-3244-2011	Zhao, Yiqing/0000-0003-2874-8136; Wang, Chen/0000-0003-2638-3081														1472-6947				JAN 6	2021	21	1							3	10.1186/s12911-020-01364-y	http://dx.doi.org/10.1186/s12911-020-01364-y								33407429					WOS:000608043800001
J	Li, JY; Zhang, XJ; Zhou, XB				Li, Junyi; Zhang, Xuejie; Zhou, Xiaobing			ALBERT-Based Self-Ensemble Model With Semisupervised Learning and Data Augmentation for Clinical Semantic Textual Similarity Calculation: Algorithm Validation Study	JMIR MEDICAL INFORMATICS												Background: In recent years, with increases in the amount of information available and the importance of information screening, increased attention has been paid to the calculation of textual semantic similarity. In the field of medicine, electronic medical records and medical research documents have become important data resources for clinical research. Medical textual semantic similarity calculation has become an urgent problem to be solved. Objective: This research aims to solve 2 problems-(1) when the size of medical data sets is small, leading to insufficient learning with understanding of the models and (2) when information is lost in the process of long-distance propagation, causing the models to be unable to grasp key information. Methods: This paper combines a text data augmentation method and a self-ensemble ALBERT model under semisupervised learning to perform clinical textual semantic similarity calculations. Results: Compared with the methods in the 2019 National Natural Language Processing Clinical Challenges Open Health Natural Language Processing shared task Track on Clinical Semantic Textual Similarity, our method surpasses the best result by 2 percentage points and achieves a Pearson correlation coefficient of 0.92. Conclusions: When the size of medical data set is small, data augmentation can increase the size of the data set and improved semisupervised learning can boost the learning efficiency of the model. Additionally, self-ensemble methods improve the model performance. Our method had excellent performance and has great potential to improve related medical problems.																				2291-9694				JAN	2021	9	1							e23086	10.2196/23086	http://dx.doi.org/10.2196/23086								33480858					WOS:000615044100003
J	Lee, D; Yu, H; Jiang, XQ; Rogith, D; Gudala, M; Tejani, M; Zhang, QC; Xiong, L				Lee, Dongha; Yu, Hwanjo; Jiang, Xiaoqian; Rogith, Deevakar; Gudala, Meghana; Tejani, Mubeen; Zhang, Qiuchen; Xiong, Li			Generating sequential electronic health records using dual adversarial autoencoder	JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION												Objective: Recent studies on electronic health records (EHRs) started to learn deep generative models and synthesize a huge amount of realistic records, in order to address significant privacy issues surrounding the EHR. However, most of them only focus on structured records about patients' independent visits, rather than on chronological clinical records. In this article, we aim to learn and synthesize realistic sequences of EHRs based on the generative autoencoder. Materials and Methods: We propose a dual adversarial autoencoder (DAAE), which learns set-valued sequences of medical entities, by combining a recurrent autoencoder with 2 generative adversarial networks (GANs). DAAE improves the mode coverage and quality of generated sequences by adversarially learning both the continuous latent distribution and the discrete data distribution. Using the MIMIC-III (Medical Information Mart for Intensive Care-III) and UT Physicians clinical databases, we evaluated the performances of DAAE in terms of predictive modeling, plausibility, and privacy preservation. Results: Our generated sequences of EHRs showed the comparable performances to real data for a predictive modeling task, and achieved the best score in plausibility evaluation conducted by medical experts among all baseline models. In addition, differentially private optimization of our model enables to generate synthetic sequences without increasing the privacy leakage of patients' data. Conclusions: DAAE can effectively synthesize sequential EHRs by addressing its main challenges: the synthetic records should be realistic enough not to be distinguished from the real records, and they should cover all the training patients to reproduce the performance of specific downstream tasks.					Jiang, Xiaoqian/K-6752-2012; Lee, Dongha/MFH-6936-2025; Xiong, Li/A-8451-2009	Jiang, Xiaoqian/0000-0001-9933-2205; Lee, Dongha/0000-0003-2173-3476; Xiong, Li/0000-0001-7354-0428													1067-5027	1527-974X				SEP	2020	27	9					1411	1419		10.1093/jamia/ocaa119	http://dx.doi.org/10.1093/jamia/ocaa119								32989459					WOS:000593113300010
J	Meier, P; Beinke, JH; Fitte, C; Brinke, JST; Teuteberg, F				Meier, Pascal; Beinke, Jan Heinrich; Fitte, Christian; Schulte To Brinke, Jan; Teuteberg, Frank			Generating design knowledge for blockchain-based access control to personal health records	INFORMATION SYSTEMS AND E-BUSINESS MANAGEMENT												In the course of digitization in healthcare, personal health records (PHRs) are handled as a key solution. Despite the indisputable benefits, the adoption of PHRs is hampered by data security and data privacy concerns. Blockchain technology offers promising potential to address these issues by enabling secure transactions of sensitive data. With regards to PHRs, the blockchain can be used to manage the access to health-related data. Besides existing generic PHR architectures, we systematically identified issues for the healthcare sector that need to be considered for the development of a PHR. We subsequently derived eight meta-requirements that were consolidated into three design principles. Within a 1-year design science research project, we developed the blockchain-secured PHR prototype, OSHealthRec, and evaluated the system in four evaluation cycles. The findings of our research are twofold. On the one hand, we contribute to the design knowledge base by presenting three design principles. On the other hand, we present the development of a real, operational blockchain-secured PHR and the findings from its continuous evaluation, which may serve as useful advice for further solutions.					Teuteberg, Frank/HMV-5734-2023	Teuteberg, Frank/0000-0003-3870-6642													1617-9846	1617-9854				MAR	2021	19	1					13	41		10.1007/s10257-020-00476-2	http://dx.doi.org/10.1007/s10257-020-00476-2		AUG 2020											WOS:000563225200001
J	Wagner, T; Shweta, FNU; Murugadoss, K; Awasthi, S; Venkatakrishnan, AJ; Bade, S; Puranik, A; Kang, M; Pickering, BW; O'Horo, JC; Bauer, PR; Razonable, RR; Vergidis, P; Temesgen, Z; Rizza, S; Mahmood, M; Wilson, WR; Challener, D; Anand, P; Liebers, M; Doctor, Z; Silvert, E; Solomon, H; Anand, A; Barve, R; Gores, G; Williams, AW; Morice, WG ; Halamka, J; Badley, A; Soundararajan, V				Wagner, Tyler; Shweta, F. N. U.; Murugadoss, Karthik; Awasthi, Samir; Venkatakrishnan, A. J.; Bade, Sairam; Puranik, Arjun; Kang, Martin; Pickering, Brian W.; O'Horo, John C.; Bauer, Philippe R.; Razonable, Raymund R.; Vergidis, Paschalis; Temesgen, Zelalem; Rizza, Stacey; Mahmood, Maryam; Wilson, Walter R.; Challener, Douglas; Anand, Praveen; Liebers, Matt; Doctor, Zainab; Silvert, Eli; Solomon, Hugo; Anand, Akash; Barve, Rakesh; Gores, Gregory; Williams, Amy W.; Morice, William G., II; Halamka, John; Badley, Andrew; Soundararajan, Venky			Augmented curation of clinical notes from a massive EHR system reveals symptoms of impending COVID-19 diagnosis	ELIFE												Understanding temporal dynamics of COVID-19 symptoms could provide fine-grained resolution to guide clinical decision-making. Here, we use deep neural networks over an institution-wide platform for the augmented curation of clinical notes from 77,167 patients subjected to COVID-19 PCR testing. By contrasting Electronic Health Record (EHR)-derived symptoms of COVID-19-positive (COVIDpos; n = 2,317) versus COVID-19-negative (COVIDneg; n = 74,850) patients for the week preceding the PCR testing date, we identify anosmia/dysgeusia (27.1-fold), fever/chills (2.6-fold), respiratory difficulty (2.2-fold), cough (2.2-fold), myalgia/arthralgia (2-fold), and diarrhea (1.4-fold) as significantly amplified in COVIDpos over COVIDneg patients. The combination of cough and fever/chills has 4.2-fold amplification in COVIDpos patients during the week prior to PCR testing, in addition to anosmia/dysgeusia, constitutes the earliest EHR-derived signature of COVID-19. This study introduces an Augmented Intelligence platform for the real-time synthesis of institutional biomedical knowledge. The platform holds tremendous potential for scaling up curation throughput, thus enabling EHR-powered early disease diagnosis.					Challener, Douglas/G-7580-2019; Badley, Anew/O-9022-2014; Mahmood, Maryam/AAT-1474-2021; O'Horo, John/N-8681-2013	Shweta, FNU/0000-0001-6634-6272; Razonable, Raymund/0000-0001-5248-0227; Badley, Anew/0000-0001-7796-7680; Awasthi, Samir/0000-0001-8392-0205; Mahmood, Maryam/0000-0001-9613-2347; O'Horo, John/0000-0002-0880-4498; Bauer, Philippe/0000-0001-8429-3581; Murugadoss, Karthik/0000-0002-4247-6168; Kang, Martin/0000-0003-2209-5365													2050-084X					JUL 7	2020	9								e58227	10.7554/eLife.58227	http://dx.doi.org/10.7554/eLife.58227								32633720					WOS:000562020200001
J	Ive, J; Viani, N; Kam, J; Yin, L; Verma, S; Puntis, S; Cardinal, RN; Roberts, A; Stewart, R; Velupillai, S				Ive, Julia; Viani, Natalia; Kam, Joyce; Yin, Lucia; Verma, Somain; Puntis, Stephen; Cardinal, Rudolf N.; Roberts, Angus; Stewart, Robert; Velupillai, Sumithra			Generation and evaluation of artificial mental health records for Natural Language Processing	NPJ DIGITAL MEDICINE												A serious obstacle to the development of Natural Language Processing (NLP) methods in the clinical domain is the accessibility of textual data. The mental health domain is particularly challenging, partly because clinical documentation relies heavily on free text that is difficult to de-identify completely. This problem could be tackled by using artificial medical data. In this work, we present an approach to generate artificial clinical documents. We apply this approach to discharge summaries from a large mental healthcare provider and discharge summaries from an intensive care unit. We perform an extensive intrinsic evaluation where we (1) apply several measures of text preservation; (2) measure how much the model memorises training data; and (3) estimate clinical validity of the generated text based on a human evaluation task. Furthermore, we perform an extrinsic evaluation by studying the impact of using artificial text in a downstream NLP text classification task. We found that using this artificial data as training data can lead to classification results that are comparable to the original results. Additionally, using only a small amount of information from the original data to condition the generation of the artificial data is successful, which holds promise for reducing the risk of these artificial data retaining rare information from the original data. This is an important finding for our long-term goal of being able to generate artificial clinical data that can be released to the wider research community and accelerate advances in developing computational methods that use healthcare data.					; Cardinal, Rudolf N/AAG-2597-2020; Ive, Julia/GWM-4678-2022; Puntis, Stephen/AAJ-2239-2021; Stewart, Robert/B-1667-2010	Velupillai, Sumithra/0000-0002-4178-2980; Yin, Lucia/0000-0002-0814-5197; Cardinal, Rudolf N/0000-0002-8751-5167; Ive, Julia/0000-0002-3931-3392; Roberts, Angus/0000-0002-4570-9801; Puntis, Stephen/0000-0003-4397-2435; Stewart, Robert/0000-0002-4435-6397													2398-6352					MAY 14	2020	3	1							69	10.1038/s41746-020-0267-x	http://dx.doi.org/10.1038/s41746-020-0267-x													WOS:000536494400001
J	Mai, MV; Orenstein, EW; Manning, JD; Luberti, AA; Dziorny, AC				Mai, Mark, V; Orenstein, Evan W.; Manning, John D.; Luberti, Anthony A.; Dziorny, Adam C.			Attributing Patients to Pediatric Residents Using Electronic Health Record Features Augmented with Audit Logs	APPLIED CLINICAL INFORMATICS												Objective Patient attribution, or the process of attributing patient-level metrics to specific providers, attempts to capture real-life provider-patient interactions (PPI). Attribution holds wide-ranging importance, particularly for outcomes in graduate medical education, but remains a challenge. We developed and validated an algorithm using EHR data to identify pediatric resident PPIs (rPPIs). Methods We prospectively surveyed residents in three care settings to collect self-reported rPPIs. Participants were surveyed at the end of primary care clinic, emergency department (ED), and inpatient shifts, shown a patient census list, asked to mark the patients with whom they interacted, and encouraged to provide a short rationale behind the marked interaction. We extracted routine EHR data elements, including audit logs, note contribution, order placement, care team assignment, and chart closure, and applied a logistic regression classifier to the data to predict rPPIs in each care setting. We also performed a comment analysis of the resident-reported rationales in the inpatient care setting to explore perceived patient interactions in a complicated workflow. Results We surveyed 81 residents over 111 shifts and identified 579 patient interactions. Among EHR extracted data, time-in-chart was the best predictor in all three care settings (primary care clinic: odds ratio [OR]=19.36, 95% confidence interval [CI]: 4.19-278.56; ED: OR=19.06, 95% CI: 9.53-41.65' inpatient : OR=2.95, 95% CI: 2.23-3.97). Primary care clinic and ED specific models had c- statistic values>0.98, while the inpatient-specific model had greater variability ( c- statistic=0.89). Of 366 inpatient rPPIs, residents provided rationales for 90.1%, which were focused on direct involvement in a patient's admission or transfer, or care as the front-line ordering clinician (55.6%). Conclusion Classification models based on routinely collected EHR data predict resident-defined rPPIs across care settings. While specific to pediatric residents in this study, the approach may be generalizable to other provider populations and scenarios in which accurate patient attribution is desirable.					; Mai, Mark/MBG-5782-2025; Dziorny, Adam/AEB-6672-2022; Orenstein, Evan/ABG-3276-2021	Manning, John/0000-0003-2257-6556; Mai, Mark/0000-0003-0346-5818; Dziorny, Adam/0000-0002-3392-2795; 													1869-0327					MAY	2020	11	3					442	451		10.1055/s-0040-1713133	http://dx.doi.org/10.1055/s-0040-1713133								32583389					WOS:000549319500001
J	Guri, A; Flaks-Manov, N; Ghilai, A; Hoshen, M; Rimon, OF; Ciobotaro, P; Zimhony, O				Guri, Alex; Flaks-Manov, Natalie; Ghilai, Adi; Hoshen, Moshe; Rimon, Orna Flidel; Ciobotaro, Pnina; Zimhony, Oren			Risk factors for third-generation cephalosporin resistant Enterobacteriaceae in gestational urine cultures: A retrospective cohort study based on centralized electronic health records	PLOS ONE												Third-generation-cephalosporin resistant Enterobacteriaceae (3GCR-EB) carriage in pregnant women poses challenges for infection control and therapeutic decisions. The factors associated with multidrug resistant Enterobacteriaceae carriage in the gestational period are not well documented. The aim of our study was to identify risk factors associated with 3GCR-EB isolation in gestational urine cultures. The study was designed as retrospective cohort based on centralized electronic health records database. Women delivered in Clalit Health Services hospitals in Israel in 2009-2013 and provided urine culture(s) during pregnancy were included. Multivariable analysis using the Generalized Estimating Equations model was used to assess risk factors for 3GCR-EB isolation in gestational urine cultures. The study included 15,282 pregnant women with urine cultures yielding Enterobacteriaceae (EB). The proportion of 3GCR-EB in EB isolates was 3.9% (n = 603). The following risk factors were associated with 3GCR-EB isolation: multiple hospital admissions during the year before delivery (OR,1.47;95% CI,1.21-1.79), assisted fertilization procedure (OR,1.53; 95% CI,1.12-2.10), Arab ethnicity (OR,1.22; 95% CI,1.03-1.45), multiple antibiotic courses (OR,1.76; 95% CI,1.29-2.40), specifically, cephalosporins (OR,1.56; 95% CI,1.26-1.95), fluoroquinolones (OR,1.34; 95% CI,1.04-1.74), or nitrofurantoin (OR,1.29; 95% CI,1.021.64). The risk factors identified by this study for 3GCR-EB in gestation, can be easily generalized for pregnant women in the Israeli population. Moreover, these risk factors, other than ethnicity, are applicable to pregnant women worldwide. The information of previous antibiotic treatments, hospitalization in the last year and assisted fertilization procedure can be easily accessed and used for appropriate infection control practices and antimicrobial therapy.					Flaks Manov, Natalie/AAV-9683-2020; Hoshen, Moshe/HOH-9033-2023	Flaks Manov, Natalie/0000-0002-9163-6295; Guri, Alex/0000-0002-0720-4554													1932-6203					JAN 3	2020	15	1							e0226515	10.1371/journal.pone.0226515	http://dx.doi.org/10.1371/journal.pone.0226515								31899777					WOS:000534322000004
J	de Calaes, IL; Motta, MM; Basso, RD; Calderoni, DR; Kharmandayan, P				de Calaes, Ivana Leme; Motta, Marcos Matias; Basso, Rafael de Campos; Calderoni, Davi Reis; Kharmandayan, Paulo			Comparative clinical evaluation of breast augmentation using silicone foam coated implants and textured implants	ACTA CIRURGICA BRASILEIRA												Purpose: To evaluate whether silicone foam implants have a different evolution pattern compared to conventional texture implants. Methods: Fifty-eight female patients underwent surgery. They were divided into two groups (silicone foam - Lifesil (R) - and microtexturized silicone - Lifesil (R)). The evolution was analyzed in postoperative consultations, with physical examination, photographic documentation and filling in a satisfaction questionnaire, in the postoperative period of one month, four months, one year and then annually, up to a maximum of 3 years of follow-up. Results: There were no statistically significant differences in presence of rippling, stretch marks, breast ptosis, capsular contracture and quality of scars. There was a higher rate of patients who were very satisfied with the outcome 360 days after surgery in the group receiving silicone foam implants (p = 0.036). Conclusion: In short time, silicone foam envelope implants proved to be as reliable as textured silicone envelope implants, making them an option for augmentation mammoplasty.					; Calderoni, Davi/K-3967-2015	De Campos Ferreira Basso, Rafael/0000-0003-4307-9364; Motta, Marcos/0000-0002-2418-9691; KHARMANDAYAN, PAULO/0000-0002-2645-3521; Calaes, Ivana/0000-0002-7902-961X; 													0102-8650	1678-2674					2020	35	4							e202000407	10.1590/s0102-865020200040000007	http://dx.doi.org/10.1590/s0102-865020200040000007								32555938					WOS:000540301200001
J	Bosqui, T; O'Reilly, D; Väänänen, A; Patel, K; Donnelly, M; Wright, D; Close, C; Kouvonen, A				Bosqui, Tania; O'Reilly, Dermot; Vaananen, Ari; Patel, Kishan; Donnelly, Michael; Wright, David; Close, Ciara; Kouvonen, Anne			First-generation migrants' use of psychotropic medication in Northern Ireland: a record linkage study	INTERNATIONAL JOURNAL OF MENTAL HEALTH SYSTEMS												PurposeThere is a recent and growing migrant population in Northern Ireland. However, rigorous research is absent regarding access to mental health care by different migrant groups. In order to address this knowledge gap, this study aimed to identify the relative use of psychotropic medication between the largest first generation migrant groups in Northern Ireland and the majority population.MethodsCensus (2011) data was linked to psychotropic prescriptions for the entire enumerated population of Northern Ireland using data linkage methodology through the Administrative Data Research Centre Northern Ireland (ADRC-NI).ResultsLower prescription dispensation for all psychotropic medication types, particularly antidepressants (OR=0.35, CI 95% 0.33-0.36) and anxiolytics (OR=0.42, CI 95% 0.40-0.44), was observed for all migrant groups with the exception of migrants from Germany.ConclusionsIt is likely that the results reflect poorer access to services and indicate a need to improve access and the match between resources, services and the health and social care needs of migrants. Further research is required to identify barriers to accessing primary care and mental health services.						Kouvonen, Anne/0000-0001-6997-8312; Donnelly, Michael/0000-0001-8380-7413; Bosqui, Tania/0000-0002-7376-5405; Wright, David/0000-0001-8948-3691; Patel, Kishan/0000-0002-5693-6831													1752-4458					DEC 28	2019	13	1								10.1186/s13033-019-0334-3	http://dx.doi.org/10.1186/s13033-019-0334-3								31890002					WOS:000513509700003
J	Dickerson, LK; Rouhizadeh, M; Korotkaya, Y; Bowring, MG; Massie, AB; McAdams-Demarco, MA; Segev, DL; Cannon, A; Guerrerio, AL; Chen, PH; Philosophe, BN; Mogul, DB				Dickerson, Lindsay K.; Rouhizadeh, Masoud; Korotkaya, Yelena; Bowring, Mary Grace; Massie, Allan B.; McAdams-Demarco, Mara A.; Segev, Dorry L.; Cannon, Alicia; Guerrerio, Anthony L.; Chen, Po-Hung; Philosophe, Benjamin N.; Mogul, Douglas B.			Language impairment in adults with end-stage liver disease: application of natural language processing towards patient-generated health records	NPJ DIGITAL MEDICINE												End-stage liver disease (ESLD) is associated with cognitive impairment ranging from subtle alterations in attention to overt hepatic encephalopathy that resolves after transplant. Natural language processing (NLP) may provide a useful method to assess cognitive status in this population. We identified 81 liver transplant recipients with ESLD (4/2013-2/2018) who sent at least one patient-to-provider electronic message pre-transplant and post-transplant, and matched them 1:1 to "healthy" controls-who had similar disease, but had not been evaluated for liver transplant-by age, gender, race/ethnicity, and liver disease. Messages written by patients pre-transplant and post-transplant and controls was compared across 19 NLP measures using paired Wilcoxon signed-rank tests. While there was no difference overall in word length, patients with Model for End-Stage Liver Disease Score (MELD) >= 30 (n = 31) had decreased word length in pre-transplant messages (3.95 [interquartile range (IQR) 3.79, 4.14]) compared to post-transplant (4.13 [3.96, 4.28], p = 0.01) and controls (4.2 [4.0, 4.4], p = 0.01); there was no difference between post-transplant and controls (p = 0.4). Patients with MELD >= 30 had fewer 6+ letter words in pre-transplant messages (19.5% [16.4, 25.9] compared to post-transplant (23.4% [20.0, 26.7] p= 0.02) and controls (25.0% [19.2, 29.4]; p= 0.01). Overall, patients had increased sentence length pretransplant (12.0 [9.8, 13.7]) compared to post-transplant (11.0 [9.2, 13.3]; p = 0.046); the same was seen for MELD >= 30 (12.3 [9.8, 13.7] pre-transplant vs. 10.8 [9.6, 13.0] post-transplant; p = 0.050). Application of NLP to patient-generated messages identified language differences-longer sentences with shorter words-that resolved after transplant. NLP may provide opportunities to detect cognitive impairment in ESLD.					Chen, Po-Hung/ABD-1749-2020; Guerrerio, Anthony/T-2632-2019; Segev, Dorry/JOZ-4365-2023	Guerrerio, Anthony/0000-0003-2458-7160; Segev, Dorry/0000-0002-1924-4801; Dickerson, Lindsay/0000-0001-6509-8393													2398-6352					NOV 4	2019	2								106	10.1038/s41746-019-0179-9	http://dx.doi.org/10.1038/s41746-019-0179-9								31701020					WOS:000493930400001
J	Wang, SV; Patterson, OV; Gagne, JJ; Brown, JS; Ball, R; Jonsson, P; Wright, A; Zhou, L; Goettsch, W; Bate, A				Wang, Shirley V.; Patterson, Olga V.; Gagne, Joshua J.; Brown, Jeffrey S.; Ball, Robert; Jonsson, Pall; Wright, Adam; Zhou, Li; Goettsch, Wim; Bate, Andrew			Transparent Reporting on Research Using Unstructured Electronic Health Record Data to Generate 'Real World' Evidence of Comparative Effectiveness and Safety	DRUG SAFETY												Research that makes secondary use of administrative and clinical healthcare databases is increasingly influential for regulatory, reimbursement, and other healthcare decision-making. Consequently, there are numerous guidance documents on reporting for studies that use 'real-world' data captured in administrative claims and electronic health record (EHR) databases. These guidance documents are intended to improve transparency, reproducibility, and the ability to evaluate validity and relevance of design and analysis decisions. However, existing guidance does not differentiate between structured and unstructured information contained in EHRs, registries, or other healthcare data sources. While unstructured text is convenient and readily interpretable in clinical practice, it can be difficult to use for investigation of causal questions, e.g., comparative effectiveness and safety, until data have been cleaned and algorithms applied to extract relevant information to structured fields for analysis. The goal of this paper is to increase transparency for healthcare decision makers and causal inference researchers by providing general recommendations for reporting on steps taken to make unstructured text-based data usable for comparative effectiveness and safety research. These recommendations are designed to be used as an adjunct for existing reporting guidance. They are intended to provide sufficient context and supporting information for causal inference studies involving use of natural language processing- or machine learning-derived data fields, so that researchers, reviewers, and decision makers can be confident in their ability to evaluate the validity and relevance of derived measures for exposures, inclusion/exclusion criteria, covariates, and outcomes for the causal question of interest.					Wright, Adam/B-9031-2009	Wright, Adam/0000-0001-6844-145X; Brown, Jeffrey/0000-0002-9340-7189; Goettsch, Wim/0000-0002-8022-7496; Jonsson, Pall/0000-0002-1222-5704; Wang, Shirley/0000-0001-7761-7090													0114-5916	1179-1942				NOV	2019	42	11					1297	1309		10.1007/s40264-019-00851-0	http://dx.doi.org/10.1007/s40264-019-00851-0								31452075					WOS:000494823800002
